time,x,y,z
12:04:09.43,-1072,5156,13888
12:04:09.43,-1424,4932,15244
12:04:09.47,-1764,4588,16288
12:04:09.47,-1304,4708,15088
12:04:09.51,-1052,5352,14560
12:04:09.51,-764,5644,14828
12:04:09.51,-916,4388,15104
12:04:09.54,-1544,5036,15040
12:04:09.54,-1252,4788,14620
12:04:09.58,-1140,5688,14340
12:04:09.58,-804,4744,15308
12:04:09.58,-1132,4616,15296
12:04:09.61,-1724,5328,13924
12:04:09.61,-1632,5128,15448
12:04:09.64,-948,5056,15520
12:04:09.64,-1044,4812,14568
12:04:09.64,-1588,5400,15436
12:04:09.68,-1544,4880,14516
12:04:09.68,-1108,5568,15192
12:04:09.71,-1112,5384,15412
12:04:09.71,-860,5420,14460
12:04:09.71,-1036,5432,14768
12:04:09.75,-1836,5524,15184
12:04:09.75,-1556,5852,14728
12:04:09.75,-1044,6284,14592
12:04:09.78,-1220,6532,14692
12:04:09.78,-1636,6432,14928
12:04:09.82,-1584,6300,14768
12:04:09.82,-1200,6288,14816
12:04:09.82,-1324,7208,14336
12:04:09.85,-2136,7088,13532
12:04:09.85,-1312,7360,14120
12:04:09.88,-2200,7268,15044
12:04:09.88,-1872,8048,14776
12:04:09.92,-1348,7848,13936
12:04:09.92,-1832,7976,14656
12:04:09.92,-1944,8384,15556
12:04:09.95,-1624,8204,14600
12:04:09.95,-1520,8300,13968
12:04:09.99,-2748,8736,15056
12:04:09.99,-2012,8544,14164
12:04:09.99,-1432,8596,14528
12:04:10.02,-1368,7644,14360
12:04:10.02,-1128,8216,15056
12:04:10.06,-2588,7900,14780
12:04:10.06,-2452,7408,15028
12:04:10.06,-1996,7796,15072
12:04:10.10,-1668,8264,13760
12:04:10.10,-1800,8036,15144
12:04:10.13,-1708,7676,14400
12:04:10.13,-2248,7804,14160
12:04:10.13,-928,7508,13032
12:04:10.16,-2064,7304,14496
12:04:10.16,-1416,7232,14576
12:04:10.20,-1712,6692,14552
12:04:10.20,-1992,7312,14284
12:04:10.20,-768,7804,14028
12:04:10.23,-2308,8184,15052
12:04:10.23,-904,8112,14136
12:04:10.27,-3228,7080,15220
12:04:10.27,-1228,7420,13244
12:04:10.30,-1976,7500,15584
12:04:10.30,-1644,8000,13728
12:04:10.30,-2236,8332,14776
12:04:10.33,-2656,7624,13868
12:04:10.33,-1928,7660,13864
12:04:10.33,-2224,7920,14800
12:04:10.37,-1612,8416,13800
12:04:10.37,-2320,7852,14256
12:04:10.40,-2744,8060,14832
12:04:10.40,-1560,8336,13604
12:04:10.40,-2736,8336,15720
12:04:10.44,-1472,8268,12888
12:04:10.44,-2372,7668,15200
12:04:10.47,-1488,8492,13716
12:04:10.47,-2344,8436,14400
12:04:10.51,-1800,8072,10296
12:04:10.51,-3284,7216,16876
12:04:10.51,-1668,7948,11812
12:04:10.54,-5108,8488,16252
12:04:10.54,-452,9116,13712
12:04:10.57,-3936,7904,14828
12:04:10.57,-2332,9292,13332
12:04:10.57,-2364,7920,15744
12:04:10.61,-3816,9088,14512
12:04:10.61,-692,9268,14040
12:04:10.65,-2396,7352,14348
12:04:10.65,-1548,9028,12604
12:04:10.65,-2680,6904,15344
12:04:10.68,-2464,8860,15320
12:04:10.68,-1116,9084,14840
12:04:10.72,-2124,8304,14072
12:04:10.72,-2148,8608,14660
12:04:10.75,-2328,8020,14012
12:04:10.75,-2072,8784,13504
12:04:10.75,-2140,8136,15000
12:04:10.79,-1340,9684,15236
12:04:10.79,-1984,8588,12516
12:04:10.79,-3164,8344,15784
12:04:10.82,-1148,8564,13888
12:04:10.82,-1844,8704,13928
12:04:10.86,-2176,8652,13500
12:04:10.86,-2240,8048,13168
12:04:10.86,-1864,7800,13364
12:04:10.89,-2856,8536,11960
12:04:10.89,-2664,6872,14684
12:04:10.93,-3336,7380,13692
12:04:10.93,-1980,9024,15188
12:04:10.93,-2324,9032,13952
12:04:10.97,-1892,5716,14732
12:04:10.97,-4096,8704,15452
12:04:11.00,-732,7984,11496
12:04:11.00,-3228,8580,16320
12:04:11.00,-2072,8764,12920
12:04:11.03,-3128,6668,14912
12:04:11.03,-1932,7512,15404
12:04:11.07,-1884,8532,15192
12:04:11.07,-2484,8872,14316
12:04:11.07,-2300,8620,14004
12:04:11.11,-1948,7948,14316
12:04:11.11,-2472,7384,14544
12:04:11.11,-1252,7560,16152
12:04:11.14,-2424,9204,14816
12:04:11.14,-1080,7760,12416
12:04:11.18,-2916,5712,16204
12:04:11.18,-740,3896,16152
12:04:11.21,-48,3008,16400
12:04:11.21,-496,2860,16424
12:04:11.21,-188,1764,14836
12:04:11.25,-764,2828,15044
12:04:11.25,448,3496,14184
12:04:11.25,400,688,17616
12:04:11.28,72,1504,14888
12:04:11.28,-2912,4632,14100
12:04:11.32,-996,3052,14156
12:04:11.32,712,1528,16196
12:04:11.32,-328,1652,13400
12:04:11.36,-240,3200,13916
12:04:11.36,-1536,3680,15784
12:04:11.39,724,3872,14504
12:04:11.39,-764,1512,16504
12:04:11.39,252,1540,14560
12:04:11.42,-312,1476,16608
12:04:11.42,76,1832,16688
12:04:11.46,-1200,2908,16036
12:04:11.46,412,3064,13648
12:04:11.46,-568,2464,16308
12:04:11.49,-348,2300,15860
12:04:11.49,-1584,3476,16732
12:04:11.52,-888,2748,15448
12:04:11.52,128,2612,16372
12:04:11.52,448,2296,15596
12:04:11.56,-832,3268,15820
12:04:11.56,-348,2680,15600
12:04:11.59,-1628,2592,15868
12:04:11.59,-160,2640,15608
12:04:11.59,-576,4164,15012
12:04:11.62,-592,2756,16448
12:04:11.62,-252,2244,17732
12:04:11.66,-1340,3244,13976
12:04:11.66,-24,3856,14364
12:04:11.70,-336,2884,17232
12:04:11.70,-60,3232,13136
12:04:11.70,200,2628,16248
12:04:11.73,88,1284,15860
12:04:11.73,-652,3432,15008
12:04:11.77,-68,-200,17140
12:04:11.77,-1112,3812,16108
12:04:11.77,388,3640,12804
12:04:11.80,-984,3384,16784
12:04:11.80,-68,2568,16472
12:04:11.80,-140,1872,14496
12:04:11.84,-1064,3216,15124
